xpoints,vpoints,tpoints
0.508184,-1.635886,7.925000
0.466742,-1.679663,7.950000
0.424188,-1.724905,7.975000
0.380485,-1.771588,8.000000
0.335597,-1.819668,8.025000
0.289491,-1.869078,8.050000
0.242133,-1.919729,8.075000
0.193495,-1.971498,8.100000
0.143550,-2.024230,8.125000
0.092277,-2.077730,8.150000
0.039659,-2.131758,8.175000
-0.014313,-2.186028,8.200000
-0.069641,-2.240198,8.225000
-0.126319,-2.293870,8.250000
-0.184327,-2.346582,8.275000
-0.243636,-2.397811,8.300000
-0.304200,-2.446967,8.325000
-0.365961,-2.493399,8.350000
-0.428842,-2.536396,8.375000
-0.492746,-2.575192,8.400000
-0.557560,-2.608981,8.425000
-0.623146,-2.636929,8.450000
-0.689350,-2.658192,8.475000
-0.755993,-2.671940,8.500000
-0.822878,-2.677381,8.525000
-0.889787,-2.673791,8.550000
-0.956487,-2.660547,8.575000
-1.022730,-2.637151,8.600000
-1.088257,-2.603264,8.625000
-1.152804,-2.558729,8.650000
-1.216105,-2.503587,8.675000
-1.277897,-2.438094,8.700000
-1.337927,-2.362715,8.725000
-1.395956,-2.278121,8.750000
-1.451764,-2.185169,8.775000
-1.505153,-2.084878,8.800000
-1.555956,-1.978391,8.825000
-1.604031,-1.866936,8.850000
-1.649272,-1.751791,8.875000
-1.691601,-1.634233,8.900000
-1.730974,-1.515509,8.925000
-1.767376,-1.396794,8.950000
-1.800823,-1.279169,8.975000
-1.831352,-1.163597,9.000000
-1.859027,-1.050910,9.025000
-1.883927,-0.941803,9.050000
-1.906151,-0.836835,9.075000
-1.925807,-0.736429,9.100000
-1.943013,-0.640885,9.125000
-1.957894,-0.550391,9.150000
-1.970576,-0.465032,9.175000
-1.981188,-0.384811,9.200000
-1.989858,-0.309658,9.225000
-1.996712,-0.239445,9.250000
-2.001870,-0.173999,9.275000
-2.005450,-0.113113,9.300000
-2.007562,-0.056556,9.325000
-2.008312,-0.004082,9.350000
-2.007798,0.044564,9.375000
-2.006113,0.089639,9.400000
-2.003344,0.131398,9.425000
-1.999569,0.170090,9.450000
-1.994863,0.205956,9.475000
-1.989293,0.239226,9.500000
-1.982921,0.270119,9.525000
